applicant_id,gender,married,dependents,education,self_employed,applicant_income,coapplicant_income,loan_amount,loan_amount_term,credit_history,property_area,loan_status
87925da1-b15f-4fc7-9c94-550f240604f7,Male,No,0,Graduate,Yes,14901,2371,112,360,1,Rural,Yes
0470bb58-7cb0-4aed-abb9-d7ee549ddffa,Male,Yes,0,Not Graduate,Yes,7657,408,62,240,1,Semiurban,Yes
fdfd6fe7-1df9-46ba-8db4-cec409296605,Female,No,3,Graduate,No,8077,4985,322,360,1,Urban,No
febeceb2-6107-4074-adf0-c8d2263b425f,Male,No,3,Not Graduate,Yes,2120,3491,175,300,0,Urban,No
59c0f37c-0821-4764-86bc-378b64392598,Male,No,2,Graduate,No,8813,1381,434,300,0,Semiurban,No
6b82c30d-04d5-4041-bc35-a91a4c37f4e6,Female,Yes,1,Not Graduate,Yes,3775,65,439,480,1,Semiurban,No
ba892a3e-57eb-4369-8162-24e7376c5cf0,Female,No,3,Graduate,Yes,14051,4539,85,480,0,Semiurban,No
ec6c384a-aa58-4fbf-afc0-464d0ea1676f,Male,Yes,3,Not Graduate,Yes,14851,4483,217,180,1,Urban,Yes
b6cd0ec3-75c9-4cb1-89e7-9ff1e50fef60,Male,No,0,Graduate,No,2916,1695,177,180,1,Semiurban,Yes
6ef02ef1-155b-43b2-a58b-072c3231ff21,Male,Yes,2,Graduate,No,3441,3331,238,480,1,Semiurban,Yes
ff115d6a-5a16-4bc4-b5f8-fe44a58dd704,Female,No,1,Not Graduate,No,13367,3662,196,480,0,Urban,No
e9889dcd-af53-4fdf-86f0-82d1a8b447ff,Female,No,0,Not Graduate,Yes,10990,4726,275,480,0,Rural,No
6d1fbc49-1ecb-4897-b226-59cc2bdad34c,Female,Yes,3,Not Graduate,Yes,8204,2262,230,360,1,Rural,Yes
e14db88d-e031-4961-a607-a139d7dfddb4,Male,No,2,Graduate,No,3378,1409,345,360,1,Semiurban,No
0d4d1708-ab19-405e-939d-6f1d0314e5d4,Female,Yes,1,Graduate,Yes,5049,1077,495,480,1,Urban,No
5dae19a2-645a-480e-b4f3-9881cc814b24,Male,Yes,0,Not Graduate,No,13822,1837,77,360,0,Urban,No
f2e2df49-577a-4a41-96ce-e14638d822c5,Female,Yes,1,Not Graduate,No,3720,1351,441,360,0,Rural,No
d75ec04c-6577-4a84-8f0c-ea65fddf85c3,Male,No,2,Not Graduate,Yes,12538,4667,217,240,0,Rural,No
60b99321-8f10-45db-a74a-fb8f01f174c6,Male,Yes,2,Not Graduate,No,5695,666,447,300,0,Rural,No
e62c42c9-61b2-414e-9e9f-63ef030e760b,Male,Yes,2,Not Graduate,Yes,11561,4656,151,300,1,Semiurban,Yes
b516309f-9171-464c-9370-3c2d835877ab,Male,Yes,0,Not Graduate,Yes,8403,3275,498,300,0,Urban,No
08989424-f9dc-47ec-9014-619e9b3be71c,Male,No,3,Graduate,No,11603,2246,428,360,0,Semiurban,No
4a97b66a-3891-43ff-9706-095175b567c2,Female,Yes,0,Not Graduate,No,12277,3731,448,360,0,Urban,No
883d3653-acd6-4cfd-b4dc-6eb22c3a1d6f,Female,Yes,3,Not Graduate,No,12306,4505,283,240,0,Rural,No
b85df3e6-75eb-4cb7-b1e8-f4ff98c17708,Female,No,2,Graduate,Yes,13540,1763,160,240,0,Semiurban,No
247cac2b-7a2d-4daf-90e9-6abadad57201,Female,No,1,Not Graduate,Yes,4553,2331,333,240,1,Rural,No
b2cf8770-3694-48f7-aeb8-e5887842753b,Male,No,0,Not Graduate,Yes,6759,3488,310,360,0,Rural,No
ce576079-306a-46c6-82dd-93f06af2887d,Male,No,1,Not Graduate,Yes,7446,76,196,360,0,Semiurban,No
3aad2d35-1755-4d3d-a7f7-7bdd747059e0,Male,No,3,Graduate,No,14028,4684,258,180,0,Rural,No
1330e194-23f5-4f5d-9db4-cc1de9acce68,Female,Yes,0,Not Graduate,Yes,10404,1832,157,360,0,Rural,No
7c56ff87-d47c-4783-9faf-f03761b3ee9d,Female,No,1,Graduate,Yes,8238,1824,449,360,0,Rural,No
8925c031-6c71-4dec-8e55-ce10778d1406,Male,No,3,Graduate,Yes,5772,3206,168,360,0,Semiurban,No
b60ec3ff-c4da-4aeb-a1ca-d93add59c47d,Female,Yes,3,Not Graduate,No,11489,4204,236,480,1,Rural,Yes
ed8d7a7c-fd4e-4a24-9b78-15243995085b,Female,No,1,Graduate,Yes,5181,1072,73,360,0,Semiurban,No
b06e10a0-4b18-42df-a258-8239c9414dff,Male,No,1,Not Graduate,No,10551,4473,467,240,1,Urban,No
a665c5e7-7654-41ad-95f2-6903106673bf,Female,Yes,0,Not Graduate,No,2998,4790,52,240,1,Rural,Yes
6d36d640-20c9-44e8-82c8-5d1ed0647e1d,Male,No,2,Graduate,No,9462,4804,401,180,1,Urban,No
b93a44aa-2d81-4186-b4b3-c86b7415ce8f,Male,No,1,Graduate,No,6497,3472,315,240,1,Urban,No
59bebfe8-7ec8-4f1f-97b3-d0e470b2ee9e,Male,No,0,Graduate,No,13523,1209,486,360,1,Rural,No
2ef8e519-86cf-4883-92e2-e04791d7c2b7,Female,No,3,Graduate,No,8617,3877,202,480,0,Urban,No
424cd706-a7e1-4153-9c31-3018bbb569fa,Male,No,1,Not Graduate,Yes,7736,2011,76,240,1,Urban,Yes
a9752b2e-c4ab-407d-95e1-d90ad1401360,Female,Yes,2,Graduate,Yes,4939,1837,488,360,0,Urban,No
50008a58-83db-49be-9937-278fa359dd66,Female,Yes,1,Graduate,No,13734,3856,51,300,0,Urban,No
75b72d27-ce62-4f74-8efb-3c16be20a3df,Female,Yes,0,Not Graduate,No,4355,4225,202,300,0,Urban,No
5342dafc-76c3-472d-b462-dd56ce8c8a9d,Male,No,0,Not Graduate,Yes,2906,1964,110,300,1,Semiurban,Yes
49276538-f0b4-4f52-963b-efa82f1e86bd,Male,Yes,2,Graduate,Yes,2745,4335,443,240,0,Semiurban,No
8ee9bc74-e06c-478e-af9c-ed70b0fd2772,Female,No,1,Not Graduate,No,11255,2954,495,480,0,Urban,No
219c9452-0d6a-49cc-825e-39ba9e2a6a48,Female,Yes,3,Graduate,Yes,5355,2865,126,240,1,Rural,Yes
20c14157-8797-4ab0-b92e-d412909cf8ed,Male,Yes,0,Graduate,No,4051,4063,467,300,0,Semiurban,No
ef940e21-39a7-4837-96d6-3910d6d4651e,Female,Yes,2,Not Graduate,Yes,7296,2860,307,300,0,Rural,No
63b71571-889e-48ba-aa23-3467e3aec38b,Male,No,3,Graduate,Yes,9636,4010,277,180,0,Rural,No
d36a2b67-c3c9-49c2-a69a-e538586b90ff,Female,No,2,Graduate,No,11912,4468,454,480,0,Semiurban,No
29696882-9d10-4c83-b2c9-19a2e9024bf0,Female,No,2,Not Graduate,No,3106,573,219,300,1,Semiurban,No
d3898c8a-bf5f-483c-8ac3-8c1b7bab20c9,Male,Yes,2,Not Graduate,Yes,7710,1048,105,360,1,Rural,Yes
eee3a5fd-d001-453d-8b41-37ee814e95ca,Female,Yes,1,Graduate,No,3196,3863,492,180,0,Semiurban,No
e5a53fd0-9965-40cb-acc7-511d7135b01e,Female,No,1,Graduate,No,9641,4899,436,240,0,Rural,No
278ce94e-df23-4c8d-b139-f35a730d6d78,Female,No,1,Graduate,No,2593,1700,310,240,1,Semiurban,No
a982d03a-bfe8-4d3a-ad50-e190a494a23a,Male,Yes,3,Graduate,No,14503,4949,183,300,0,Semiurban,No
457efcfc-46bd-4670-beff-495442a21eee,Female,Yes,0,Graduate,Yes,8053,4719,287,480,0,Rural,No
d3ed9ab7-caa1-45a7-a74f-80827dafd933,Female,Yes,1,Graduate,Yes,4179,554,388,480,0,Semiurban,No
bde91f97-bef3-4679-a0b8-284f43b1b224,Male,Yes,3,Graduate,No,14212,1719,90,480,0,Semiurban,No
9b225fef-3695-4924-8f1f-8e01fdb215e6,Female,No,1,Graduate,No,2069,4658,290,240,1,Semiurban,Yes
a1128549-1d62-4ee0-829e-ae725615873c,Female,Yes,0,Not Graduate,Yes,12384,347,206,300,1,Rural,Yes
c6c32c6b-63ed-4a98-8672-349b076535a7,Female,Yes,2,Graduate,No,2136,3149,133,180,0,Semiurban,No
8024f35a-6551-4389-b616-627bd03d5b7c,Female,No,3,Not Graduate,Yes,5586,2661,129,480,0,Rural,No
a5488663-0572-4bd9-b352-2dcf3dae8120,Male,Yes,1,Not Graduate,Yes,9907,1149,141,240,1,Semiurban,Yes
27c703df-99ab-415b-ba0a-6bdd474186f1,Male,Yes,3,Graduate,Yes,9543,3821,170,180,0,Urban,No
1c9ae782-13df-4d5f-98d8-446e8259144a,Male,No,3,Graduate,No,5852,4112,70,360,1,Urban,Yes
6e52fbd1-cb10-4c83-bd96-5aef03d59446,Female,No,3,Not Graduate,No,14167,3585,274,180,0,Rural,No
8bfbebcd-dd84-42b8-9192-5b0676d96dd7,Male,No,3,Graduate,No,13787,525,283,180,0,Semiurban,No
a3258e1d-a52d-44e8-bb93-2b8ecc5550a0,Male,Yes,0,Graduate,Yes,4674,1097,424,300,0,Rural,No
af5b5dc7-0e46-4736-8efb-ee45c05f66fb,Female,Yes,1,Not Graduate,Yes,14424,3860,77,360,1,Urban,Yes
21ecc017-5441-4457-a0fa-b6169e2f2fdd,Male,Yes,1,Not Graduate,Yes,9532,2462,416,360,0,Rural,No
0cb96f97-85a7-461a-8ade-84589a360cbf,Male,No,2,Not Graduate,Yes,8119,4970,241,240,0,Rural,No
f7a1e1d2-4fb7-4a50-8de4-eed2819573e9,Female,No,2,Not Graduate,No,11884,518,443,180,0,Urban,No
fd7dff03-f0cf-470e-8d0a-5c04815a521b,Female,Yes,1,Not Graduate,No,14874,1613,281,180,1,Rural,Yes
feae2da1-bca3-4166-b4ab-59f116a9de5e,Female,No,0,Not Graduate,No,10109,3957,130,240,0,Semiurban,No
b3bcdb2f-c793-47d1-b332-06129a7a1c69,Male,Yes,2,Not Graduate,Yes,12609,2328,135,300,1,Urban,Yes
c97f3fcf-6955-4d9c-8f8e-9e17593d6ba5,Male,No,2,Not Graduate,Yes,10982,3907,387,480,0,Rural,No
96ea3d54-1c1f-463b-ab93-f434e46b4053,Female,Yes,3,Not Graduate,Yes,13481,2051,138,360,1,Urban,Yes
61206334-166e-46a6-a42a-6588f3117d8c,Female,Yes,1,Not Graduate,No,14560,1398,119,240,0,Rural,No
e850f277-a7ef-460e-ae12-ca408788ee3a,Male,No,1,Graduate,No,8116,1985,389,300,1,Semiurban,No
6fb90208-9526-4360-8784-5409896e84bb,Male,No,3,Not Graduate,Yes,9101,4438,203,480,0,Rural,No
37d2fcb0-f3df-42d7-a418-b1f8860a85ae,Female,Yes,1,Graduate,Yes,8598,2088,456,480,0,Urban,No
85052d55-dc94-479c-ba13-8f5b24b63da8,Male,No,3,Graduate,Yes,5483,2614,324,180,1,Urban,No
f7de2695-b870-4528-8501-d50b90099030,Male,No,0,Not Graduate,No,6577,1212,366,240,0,Rural,No
dd133bad-5743-4977-9a27-925ae434f475,Male,Yes,2,Graduate,Yes,2730,122,272,480,0,Rural,No
e746ff74-6632-45ed-b230-870aeb223b72,Female,Yes,1,Not Graduate,No,8844,1568,386,180,0,Rural,No
ef15a4ac-6e70-4ef1-932d-89197b2a8f21,Female,No,3,Graduate,Yes,12510,4989,171,240,1,Rural,Yes
9737dede-80ca-401e-af73-84c81697084a,Female,Yes,0,Not Graduate,No,6047,4479,401,180,1,Semiurban,No
dcd0727c-9345-4576-9c5b-4bdde6dbf822,Male,Yes,2,Not Graduate,No,9429,263,380,480,1,Rural,No
18fa8d79-a391-4121-94ee-ef899720c2a1,Female,No,2,Graduate,No,5452,4588,382,480,1,Urban,No
d0229027-3639-4c6b-9a57-34263d051634,Female,Yes,3,Graduate,No,11118,4701,301,240,1,Semiurban,No
088182a7-11cb-418e-a777-1d6198ea355d,Female,No,2,Not Graduate,Yes,8984,3047,300,480,1,Urban,No
7f0e0020-799c-406a-86f2-f5a2cf984bbf,Male,Yes,3,Graduate,No,6984,4874,409,240,1,Semiurban,No
f5fb138c-68f3-4f10-86c9-c34f9c4199a4,Male,Yes,3,Not Graduate,No,3532,4757,75,360,0,Semiurban,No
6e47bbc3-0a3a-4153-945f-dcc5c12b51d2,Male,Yes,3,Not Graduate,No,11950,3292,343,240,1,Urban,No
c9bbd2c1-53c9-451e-8e54-26a2d8ce9ab0,Male,Yes,2,Not Graduate,Yes,2410,3874,321,180,1,Semiurban,No
3f32c554-8f76-4d5f-9f28-021595a0ec68,Male,No,2,Graduate,No,12292,348,489,240,1,Rural,No
f119896e-1a09-4a12-8277-e4557e143070,Male,Yes,1,Graduate,No,4712,4460,319,180,0,Urban,No
52a45d59-7480-43b2-940a-67232679b6ca,Male,Yes,0,Not Graduate,Yes,11612,921,156,180,1,Rural,Yes
371765d8-40b9-4b28-a31b-9a8ec969e189,Male,No,1,Graduate,Yes,9081,140,199,300,0,Rural,No
d9749232-72a8-4eed-b878-74b9feccdf65,Male,Yes,3,Graduate,Yes,10450,1487,430,480,1,Rural,No
63ab1bac-2199-42a6-bc9f-30b0a63ea6ff,Female,Yes,1,Graduate,No,2074,2629,60,240,1,Rural,Yes
759c6723-de25-4f13-a6ff-7ea0cf545b1f,Female,No,2,Graduate,Yes,3081,1871,368,480,1,Rural,No
07c7f62d-c41c-44f0-932a-52a9949a857c,Male,No,1,Not Graduate,No,11878,4476,173,480,1,Rural,Yes
98c456ba-829a-4bf5-a43f-049648a3fc7b,Male,No,0,Not Graduate,Yes,3871,225,153,240,0,Semiurban,No
079cd2dd-3540-4a05-9533-389c3af18679,Male,No,2,Not Graduate,No,4242,3298,304,180,1,Rural,No
56cf8821-7b92-4c96-877f-7f26ef073c31,Male,Yes,2,Graduate,No,6184,4788,213,480,1,Semiurban,Yes
5248c0e8-e0ee-4a03-8111-1f2ca80dd4a0,Male,No,0,Graduate,No,7323,1244,51,240,1,Urban,Yes
e6be920b-7525-4629-914f-4f2d6f9e9e2c,Male,Yes,2,Graduate,Yes,3185,599,354,240,1,Rural,No
a42d507a-2e82-4982-a0b0-a1c9af57b7cf,Female,Yes,3,Not Graduate,No,6385,1965,183,240,0,Urban,No
d3a3b131-e2ff-46e2-8277-0b2a9f551549,Male,No,1,Not Graduate,No,10394,3271,135,300,1,Urban,Yes
56759b98-3588-4099-a8b5-67cd9b4707bb,Male,No,3,Not Graduate,Yes,2601,4948,440,480,0,Rural,No
9326d56c-bfc9-4bff-b2e0-f2b6826e1152,Male,No,2,Graduate,Yes,4051,4608,379,180,0,Semiurban,No
14671248-b8b6-4e31-9883-e68757715f71,Male,No,2,Graduate,No,4896,360,414,300,1,Urban,No
2a71e2c7-9c57-4c8a-8871-04444c6ec6a6,Female,No,0,Graduate,No,7400,5000,62,360,0,Semiurban,No
7663183f-7a44-4c7a-96ce-de167acd4626,Male,Yes,3,Graduate,Yes,4545,3813,224,480,0,Semiurban,No
de289c71-aa09-4066-8d49-cc7bf0379d5b,Male,No,0,Not Graduate,No,14290,2623,390,360,0,Rural,No
cda0d655-dba1-4518-a761-f90ba86dbd56,Male,No,0,Graduate,Yes,10725,425,99,300,1,Semiurban,Yes
599d8e59-b844-4192-986a-895871d3ce23,Female,Yes,3,Not Graduate,Yes,6455,1554,111,480,1,Semiurban,Yes
79194826-2390-43ea-8d8a-2f347ac7754a,Male,No,2,Graduate,No,13126,810,425,480,0,Semiurban,No
8ccb859e-f8fa-4f1d-a660-869b9743c01f,Male,No,2,Not Graduate,No,6905,2967,183,300,0,Rural,No
065c0631-0f4f-4494-8ba5-d7f5d4ba2354,Male,No,3,Not Graduate,No,8210,1722,72,180,0,Rural,No
d1973a89-2446-4b86-8c2b-41a478066771,Male,No,1,Graduate,No,10251,3994,450,240,0,Rural,No
5d5a5eb1-ca45-42ca-b28b-e3a6a9df93e1,Male,No,0,Not Graduate,Yes,12344,138,376,180,0,Semiurban,No
3da979e2-a740-499a-bf30-689fe0c5648c,Male,Yes,2,Not Graduate,No,12949,1963,457,360,1,Urban,No
92d66d84-4586-4351-ae86-5aa9c789333a,Female,Yes,1,Graduate,No,4908,1787,499,480,0,Urban,No
e2804ade-4cce-4964-91e6-f9c65934e70c,Male,No,1,Graduate,Yes,10483,2003,259,180,0,Rural,No
735468c8-58cb-449f-bbc0-38726f0a1a61,Female,No,1,Not Graduate,No,12980,2542,227,300,0,Semiurban,No
a583e474-0d3c-4b31-b9ee-7804a7a68958,Female,No,1,Graduate,No,2595,961,312,360,1,Rural,No
a063e533-cee1-41de-bd91-04884c6f6826,Male,Yes,3,Not Graduate,No,10708,446,264,360,0,Semiurban,No
ae390f82-204f-451b-a675-b2c4b3f7d1f7,Male,Yes,0,Not Graduate,Yes,11261,552,197,480,1,Semiurban,Yes
5f25fe9c-f522-48b4-ab25-7e09779ae99f,Male,Yes,3,Not Graduate,Yes,6796,3238,126,300,0,Semiurban,No
ae67893c-96d1-41a4-8caf-62bd477c6a37,Female,Yes,1,Graduate,Yes,10389,1114,287,180,1,Urban,Yes
b14c0d0b-c5ea-411a-beab-c9411d7d6e64,Female,Yes,3,Graduate,No,6022,1173,435,240,0,Rural,No
35b75ea8-dacd-4dc2-a96f-39b139739d7a,Female,No,1,Graduate,Yes,2795,305,318,240,0,Rural,No
d325a69c-a3e4-48fc-a96c-acd18952bb17,Male,No,1,Not Graduate,No,2657,3698,359,300,0,Rural,No
ee9c0260-8141-4164-9076-4d6fb5361eab,Male,No,3,Graduate,Yes,11650,4543,200,180,0,Rural,No
c178cfd7-e850-4d4c-9659-b9c78100fc69,Female,No,1,Not Graduate,Yes,2910,569,84,480,0,Rural,No
29a94e20-0463-44eb-ac8d-92989f1bc780,Male,No,2,Not Graduate,Yes,2634,3382,376,360,1,Urban,No
4a905b3e-a9f5-4fbb-8585-b1851b39a7aa,Male,Yes,0,Graduate,Yes,11756,2271,309,240,1,Urban,No
92bfaf6e-390b-4dcc-8640-604864e8626c,Female,Yes,2,Graduate,Yes,13625,4743,149,300,1,Urban,Yes
48798045-0dc1-48a0-acf9-f6d8ab47fc8b,Female,Yes,1,Graduate,No,7413,2377,103,180,0,Urban,No
e62633c4-215e-4aa1-8fcb-5edc73cfddd4,Female,Yes,1,Not Graduate,No,7486,4174,367,360,1,Semiurban,No
bb717b32-0d4e-4fba-8990-ad6da58ea8d8,Male,Yes,0,Graduate,Yes,10591,2005,214,180,0,Urban,No
13ad56dd-67ca-45c2-a489-cd1412e49dcd,Female,Yes,2,Graduate,No,12212,2680,124,180,0,Rural,No
6a739547-983c-45a7-b6e3-58cdaf3d6c1c,Male,No,2,Graduate,No,11503,2557,101,180,0,Urban,No
3ec190ac-c987-457e-b16b-06376413d4a3,Female,Yes,3,Graduate,Yes,13239,2342,424,300,1,Rural,No
b53f5838-b856-4302-b6da-b5087a02b484,Female,Yes,0,Graduate,Yes,11033,90,197,480,1,Urban,Yes
ca34aab6-e7a1-4941-b6b9-662d83f17a7c,Female,No,3,Graduate,No,12972,3818,214,180,1,Semiurban,Yes
a029aa10-2ccf-48d4-a404-fb5906ef55d4,Female,No,3,Not Graduate,Yes,13519,2125,394,480,1,Semiurban,No
eb484dd5-4e0f-410c-ad7e-b85cb3e187d0,Female,No,0,Not Graduate,Yes,6674,1942,174,360,1,Semiurban,Yes
efa7fc6e-3597-4de8-8959-7fd93f92f0bd,Male,No,0,Graduate,No,14134,12,415,300,1,Semiurban,No
5101da51-7ac3-4ab8-abc9-d6338cc1b3e4,Female,No,3,Not Graduate,No,2847,3749,88,300,0,Rural,No
94e871b4-0f5d-4b8b-b792-5fec3af9929e,Male,No,0,Not Graduate,No,6871,3447,409,300,0,Urban,No
3fbf95dc-a553-431e-b302-e5987e65c2c4,Female,Yes,2,Graduate,No,11575,1305,475,300,1,Urban,No
642b9c77-c3b7-453f-a0c8-cc000a7b2b76,Female,Yes,2,Graduate,No,10080,3294,439,180,1,Rural,No
3af0ca8b-1bcd-42a2-ae7c-197b3c446684,Female,Yes,1,Graduate,No,5220,396,280,360,0,Semiurban,No
8b55166e-a619-456e-8c94-503895c15780,Female,No,1,Not Graduate,No,11164,3344,238,360,1,Rural,Yes
8b9fe118-98e5-43b0-8688-00d45ec81237,Female,No,0,Not Graduate,No,8566,155,446,240,0,Urban,No
696cfa54-1651-4f2f-91fd-6c160d0f67de,Male,No,3,Graduate,Yes,13334,3773,185,360,1,Urban,Yes
cb827f10-3129-4991-93ba-bbd9cee1870d,Female,Yes,3,Graduate,Yes,8712,3063,376,240,0,Rural,No
a509b71f-d3ee-4198-aa8e-6b2469e8547d,Female,Yes,3,Not Graduate,Yes,9501,3518,250,480,0,Urban,No
db0681a7-1169-4f91-814b-9a6f40c5666c,Female,No,0,Graduate,No,2318,3632,427,360,0,Urban,No
aca01378-92ae-42df-a9b6-e26d8fee36ec,Male,Yes,3,Graduate,No,8763,764,277,360,1,Semiurban,Yes
99aae1c8-9c3e-4eeb-a15f-ec8f4c0edc3f,Female,No,3,Graduate,Yes,8924,975,412,300,0,Semiurban,No
70eb5534-ef33-4a7f-b37c-957a690e69cb,Female,Yes,2,Not Graduate,Yes,13673,3608,428,180,0,Urban,No
4ccf3007-7c43-4466-a4e3-d88130b50b63,Female,Yes,2,Not Graduate,No,5955,1268,349,240,0,Rural,No
5b7ef434-6f58-4be0-8549-9bb04ceae0d1,Male,No,0,Graduate,No,10370,3677,453,180,1,Semiurban,No
85aa78e8-8a87-4249-be12-ab3346158518,Male,Yes,0,Not Graduate,No,12866,37,259,240,0,Rural,No
887b620a-18c4-45f9-88df-2fffd38bb03b,Male,No,3,Graduate,No,8229,97,64,480,0,Rural,No
8481d18e-e315-4765-bdcc-b56036ee776f,Female,Yes,0,Not Graduate,Yes,7182,2106,79,240,1,Semiurban,Yes
e151f61c-419d-4378-a6ef-a2c12fbc00e4,Male,Yes,3,Graduate,No,14209,3630,225,480,1,Rural,Yes
cf8f4c98-a044-49f1-8406-a06ca8c6a5fa,Male,Yes,0,Graduate,No,4063,4470,159,360,0,Urban,No
04c4c082-a3f3-4b6f-83a5-b35594964828,Male,No,1,Graduate,Yes,9956,933,104,480,0,Urban,No
ae15b8f2-ead5-45e5-b582-a6d1c3ffc814,Male,Yes,2,Graduate,Yes,3437,2677,69,480,0,Rural,No
37f907db-d9b9-45d1-adc4-64ff3a1cd7c8,Female,Yes,2,Graduate,Yes,3360,1359,348,480,0,Semiurban,No
35510ea2-4c9b-46e1-b529-792014bf2b31,Male,Yes,0,Graduate,Yes,2167,2799,465,300,1,Rural,No
055126fb-82d0-4936-9239-3649b9a034a0,Female,No,3,Not Graduate,No,12664,1584,327,480,1,Rural,No
8441d73a-e664-4c87-bc9c-7c8f464a998c,Male,No,3,Graduate,Yes,7075,443,440,180,1,Semiurban,No
81ab11e0-4213-44bb-be51-3d918bea0a5d,Male,No,2,Not Graduate,No,9125,3011,328,360,0,Urban,No
21abd8be-26f7-457b-be63-49eaca3b4650,Male,No,3,Not Graduate,Yes,2336,1872,225,180,0,Semiurban,No
a0943583-a623-4ff6-835d-5dba0327cff9,Male,No,2,Not Graduate,Yes,4445,1233,88,300,0,Rural,No
4e156d4c-0d62-4b6f-b981-4d6dc67a14cf,Female,No,0,Graduate,Yes,14391,1832,355,360,1,Rural,No
5d47f1ca-9824-42db-ae3c-5a083f9d26a9,Female,Yes,0,Graduate,Yes,3874,2736,256,360,1,Semiurban,Yes
5ed4bfff-96b3-4578-aef0-2d5f020555a4,Female,No,0,Not Graduate,Yes,8458,4765,348,360,1,Semiurban,No
0dabe902-f52d-4d63-a900-e546e4dfe0ca,Male,No,0,Graduate,Yes,7805,2508,333,480,0,Rural,No
eb78494b-524c-46cf-961b-af4e5853f815,Male,No,1,Graduate,No,6113,792,179,180,0,Rural,No
2b4908bc-962d-4181-a915-8836a4bdef0b,Female,No,2,Not Graduate,No,9237,2700,215,480,0,Rural,No
f6ae1410-0ef4-4875-ad0d-97bab64235c7,Female,No,2,Graduate,Yes,11793,229,146,180,0,Urban,No
f55c706e-7c22-4612-b0f5-3231520ea3a3,Male,Yes,3,Not Graduate,No,10091,3944,474,360,1,Urban,No
dba6f9c3-7674-4b03-b977-8199377b59aa,Female,No,0,Graduate,No,7000,1999,417,360,0,Urban,No
85583885-2889-4595-8b46-0553fd486a92,Female,No,1,Graduate,Yes,12116,839,50,480,1,Urban,Yes
ac15db02-7ba6-4cf6-a13e-ec15d90d2a4d,Female,No,1,Not Graduate,Yes,6077,1161,166,480,0,Urban,No
9500ea6b-20b3-4f78-a490-7088d845cd95,Female,Yes,3,Not Graduate,Yes,5693,3095,137,360,1,Semiurban,Yes
f12856dd-ebd4-46bf-b1e2-97b55e4c7d48,Female,Yes,0,Not Graduate,Yes,8101,409,159,360,0,Urban,No
36993a1a-444f-4920-a044-1dc04f0340c2,Male,No,1,Not Graduate,No,12585,1276,362,360,0,Rural,No
b487259c-1029-43f5-9492-ac46647194d0,Female,Yes,3,Graduate,No,4615,4259,388,240,0,Urban,No
1bf114f0-2aac-49cf-ac3e-0abe77184683,Male,Yes,1,Graduate,No,4223,1453,281,360,1,Semiurban,Yes
3531031f-676b-4597-a417-12db61ae6163,Male,Yes,2,Graduate,No,5566,905,222,360,0,Semiurban,No
b8748e09-0fa6-4b15-89c6-a1b109ba6e9a,Female,Yes,1,Not Graduate,Yes,3735,4008,212,180,1,Semiurban,Yes
b613e291-eec9-4572-8747-d7b2130bfd40,Female,Yes,2,Graduate,Yes,5306,1345,349,240,1,Urban,No
2a3913b8-0754-40b9-903f-25bd28aa6e83,Male,Yes,0,Not Graduate,Yes,12728,3495,336,360,1,Urban,No
2196301e-6bc7-4d10-ad70-881ef1d2306d,Female,Yes,0,Not Graduate,No,9265,461,180,300,1,Rural,Yes
c7f06b01-04a5-409e-8f81-62509ca31257,Male,Yes,2,Not Graduate,No,10706,4329,259,180,0,Urban,No
9dd2728f-f753-4b6d-8731-399ce7b7daad,Female,No,0,Graduate,No,2068,4062,135,240,1,Rural,Yes
2255dd6b-8726-4b6c-b96b-666bc33b2082,Male,Yes,3,Graduate,Yes,6318,535,312,180,0,Rural,No
05e61d80-e1b9-4f18-b783-176ddff3c665,Male,No,0,Graduate,Yes,6990,1391,265,240,0,Urban,No
ab2e1e57-ba31-48f6-91c7-d082ead54623,Male,Yes,0,Graduate,Yes,9889,4006,128,180,0,Rural,No
322d7eb6-3df2-43d0-920d-cc9901237f91,Female,Yes,2,Graduate,Yes,7516,4321,244,180,0,Urban,No
ef0353fd-b7f7-4cf0-a515-ea849a396659,Female,No,2,Graduate,No,12598,2388,230,180,0,Urban,No
cb50cfc6-8b37-4f55-8f57-076b44a604e2,Female,No,2,Not Graduate,Yes,6269,2173,355,240,0,Urban,No
d876dc1f-011f-4690-ac87-b00ba436697e,Female,No,0,Graduate,No,11486,24,492,480,1,Semiurban,No
5a278830-3e46-44fd-94ac-86d691d0aeba,Male,No,0,Not Graduate,No,7362,3877,447,180,1,Rural,No
db967038-c425-4318-bf6b-b4857ff258b9,Female,No,1,Graduate,Yes,2261,2764,139,300,0,Rural,No
f8eb0e7a-ac1f-4bc3-9cc3-ae7a8c4f9537,Male,No,0,Graduate,Yes,2679,2219,322,300,0,Rural,No
f0019d81-7fcd-495f-80bf-2fa677d4bbe0,Male,No,2,Not Graduate,Yes,8114,2530,314,300,1,Semiurban,No
e181de23-d15e-439e-80c1-3f1e76a2d2a2,Female,No,0,Not Graduate,Yes,14453,4829,400,240,0,Semiurban,No
f7b8b890-4005-47dc-95a7-49438052cc60,Female,Yes,1,Graduate,No,7536,3458,474,240,1,Urban,No
51e815c2-62e8-4ec7-ad49-c61f946a3ee2,Male,No,3,Graduate,Yes,10315,2055,440,480,0,Urban,No
987e90d8-8c03-4af7-8043-a7d9c536f73d,Male,Yes,3,Graduate,Yes,13014,560,333,180,1,Rural,No
